scenario,time_s,veh,latency_ms,loss_rate,speed_mps,dist_to_stop_m,TTC_s,fresh,canStop,safeGap,permit,red,ped,mode,hard_brake,conflict,viol_conflict_brake
moderate_loss,70.0,veh_05,120,0.05,8.19696966922302,24.050998312859747,3.577761560517296,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,70.5,veh_05,120,0.05,8.415090314218448,26.206259009752692,2.838119139602538,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,71.0,veh_05,120,0.05,6.908111552436804,28.17826334605279,1.9775844109000795,0,1,0,1,1,0,ESTOP,0,0,0
moderate_loss,71.5,veh_05,120,0.05,11.516795742679227,28.30941515010874,3.8029385231128665,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,72.0,veh_05,120,0.05,15.183106214597796,27.74344818307983,2.7705669132628112,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,72.5,veh_05,120,0.05,10.850356113892964,31.401528223093244,5.693814089278009,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,73.0,veh_05,120,0.05,13.043087490532852,30.344277119990867,4.829391220951115,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,73.5,veh_05,120,0.05,14.936501684680698,30.8631931002598,4.386531217559225,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,74.0,veh_05,120,0.05,7.1276979660658855,33.36876211324442,3.758977158270265,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,74.5,veh_05,120,0.05,17.536696276137828,32.71616509588614,4.685715778994001,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,75.0,veh_05,120,0.05,15.471961162293802,35.87311372725399,3.477489720677756,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,75.5,veh_05,120,0.05,13.541678153281278,36.83061155186736,8.15367174497164,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,76.0,veh_05,120,0.05,14.772283591608218,36.18404916640174,7.423894079336165,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,76.5,veh_05,120,0.05,14.913228909825209,39.87843596723191,2.774089714491949,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,77.0,veh_05,120,0.05,12.877919659769436,40.155104419834494,3.6104417406324276,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,77.5,veh_05,120,0.05,16.284833858677707,38.10601484616066,2.6519818575479035,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,78.0,veh_05,120,0.05,10.64201895414764,41.44489822810375,1.1865120567995895,0,1,0,1,0,0,ESTOP,0,0,0
moderate_loss,78.5,veh_05,120,0.05,13.385433615586194,40.618608181540125,6.560222127382733,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,79.0,veh_05,120,0.05,15.964928403750179,42.93468248386702,3.7753583722621116,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,79.5,veh_05,120,0.05,3.9264007318223673,43.83518738711503,2.3586635991805247,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,80.0,veh_05,120,0.05,13.313890037922473,41.90678241346376,0.1,0,1,0,0,0,0,ESTOP,0,0,0
moderate_loss,80.5,veh_05,120,0.05,14.173814935330064,44.58822357244986,4.334266985971041,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,81.0,veh_05,120,0.05,6.874675902346672,46.00124605137562,4.537462128666326,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,81.5,veh_05,120,0.05,12.845460258049751,44.422758713695714,4.6172559466591165,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,82.0,veh_05,120,0.05,9.618882058921084,43.99858609885388,5.605363172113739,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,82.5,veh_05,120,0.05,13.19041884477371,44.30304654532111,5.344470328798414,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,83.0,veh_05,120,0.05,11.715002110767747,45.11902516644699,2.068944312416384,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,83.5,veh_05,120,0.05,9.16101549248912,45.148898239740966,2.367214902573778,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,84.0,veh_05,120,0.05,15.328990990804353,46.86060958432899,5.461993147108251,0,1,1,0,1,0,ESTOP,0,0,0
moderate_loss,84.5,veh_05,120,0.05,10.744904928031485,47.13830109525945,3.0733296554391805,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,85.0,veh_05,120,0.05,12.809891382064748,46.73765638520309,1.8003757294695726,0,1,0,1,0,0,ESTOP,0,0,0
moderate_loss,85.5,veh_05,120,0.05,15.942142870452294,49.22296753229502,1.9395300106569335,1,1,0,1,0,0,CRUISE,0,0,0
moderate_loss,86.0,veh_05,120,0.05,9.249916516850456,50.87500546804873,5.405394235124675,0,1,1,0,1,0,ESTOP,0,0,0
moderate_loss,86.5,veh_05,120,0.05,12.024147743918482,50.76645103757608,5.37907433466496,0,1,1,0,1,0,ESTOP,0,0,0
moderate_loss,87.0,veh_05,120,0.05,10.514018564869982,48.395819428465096,4.192287274889421,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,87.5,veh_05,120,0.05,11.183461066386828,50.6521696005767,2.585853757969396,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,88.0,veh_05,120,0.05,18.468255623719372,51.47354782155373,3.9055609040302373,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,88.5,veh_05,120,0.05,13.370327652210838,51.47132363483858,3.76046971013563,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,89.0,veh_05,120,0.05,12.940778029866618,51.46967482297385,3.339338465120588,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,89.5,veh_05,120,0.05,13.57226200179438,51.12866829748825,5.025859167034554,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,90.0,veh_05,120,0.05,13.290778882747398,49.17196590444419,3.2799832996952887,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,90.5,veh_05,120,0.05,6.522559383044451,48.31711851362104,4.81031728171807,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,91.0,veh_05,120,0.05,18.89028246156662,49.882754149112515,4.500752513414413,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,91.5,veh_05,120,0.05,7.606891424584067,48.06503122408176,1.8378021983458814,0,1,0,1,1,0,ESTOP,0,0,0
moderate_loss,92.0,veh_05,120,0.05,17.197782798078844,51.71998950655378,6.990013757071216,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,92.5,veh_05,120,0.05,13.854046095066755,49.00548180094947,4.865383346321394,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,93.0,veh_05,120,0.05,12.542337054403415,51.21777670331246,1.6110037455768684,1,1,0,0,0,0,YIELD,0,0,0
moderate_loss,93.5,veh_05,120,0.05,11.083545071770075,50.255229345801396,1.8446704998572647,1,1,0,1,1,0,YIELD,0,0,0
moderate_loss,94.0,veh_05,120,0.05,19.815481653279893,48.5525438514535,6.376240048071377,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,94.5,veh_05,120,0.05,13.813468680523279,47.091741670748,4.269639490903494,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,95.0,veh_05,120,0.05,12.053064194755198,47.24506367583229,4.841154039039697,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,95.5,veh_05,120,0.05,10.39421188646898,48.63316504800728,4.581846049079859,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,96.0,veh_05,120,0.05,10.034555193758743,48.87256662827271,5.631039822412159,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,96.5,veh_05,120,0.05,12.151832541516644,49.04983652193419,5.6977412429621594,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,97.0,veh_05,120,0.05,9.20819090501627,45.207670060914914,2.6836523766665694,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,97.5,veh_05,120,0.05,14.038953143834238,44.81776600710408,4.7547856352480835,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,98.0,veh_05,120,0.05,10.063072898290988,43.847030788890635,1.8925437998148724,0,1,0,1,0,0,ESTOP,0,0,0
moderate_loss,98.5,veh_05,120,0.05,15.014866543337472,44.170722319501785,2.368120784164302,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,99.0,veh_05,120,0.05,14.94776214393386,45.83459596466363,3.5449315913637416,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,99.5,veh_05,120,0.05,11.833692962627424,42.733883060021896,1.449242379192765,0,1,0,0,0,0,ESTOP,0,0,0
moderate_loss,100.0,veh_05,120,0.05,13.74090668956493,43.49272918880223,2.8335271416573913,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,100.5,veh_05,120,0.05,13.891091728580394,42.4176370097287,0.7414024530589094,0,1,0,0,0,0,ESTOP,0,0,0
moderate_loss,101.0,veh_05,120,0.05,7.6130051725655985,41.236833366631764,3.9699377371697504,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,101.5,veh_05,120,0.05,17.195078965960874,41.679695084918656,6.463900868746071,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,102.0,veh_05,120,0.05,11.232768857138536,40.460152876068165,4.048044895024772,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,102.5,veh_05,120,0.05,14.0867205402471,39.00671970850009,4.052316622537186,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,103.0,veh_05,120,0.05,14.170870533158471,39.61270161332859,3.4609580948788636,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,103.5,veh_05,120,0.05,4.531388725393775,37.140171044155736,5.465229042507499,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,104.0,veh_05,120,0.05,10.02921241575159,37.72997463304766,3.9222813672842665,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,104.5,veh_05,120,0.05,14.521106461278169,38.097702023980595,2.3510096190646195,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,105.0,veh_05,120,0.05,12.18675737830561,36.27114697605345,4.25448728999715,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,105.5,veh_05,120,0.05,14.06690800901421,34.09132702323301,6.328688035794368,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,106.0,veh_05,120,0.05,12.277099684335552,34.44676760275304,1.8588964297592931,0,1,0,0,0,0,ESTOP,0,0,0
moderate_loss,106.5,veh_05,120,0.05,15.688145381409434,33.7093696837098,2.5885156451204825,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,107.0,veh_05,120,0.05,12.342101665333232,30.76938142048379,3.8433512612579825,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,107.5,veh_05,120,0.05,16.27226729034143,31.2586003130692,3.4742510425672486,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,108.0,veh_05,120,0.05,9.059914268363865,29.12684739891732,4.6299664696039,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,108.5,veh_05,120,0.05,11.617079791563166,29.594401773369114,2.52554069585029,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,109.0,veh_05,120,0.05,10.219801294253886,26.413462131452825,3.205414140467503,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,109.5,veh_05,120,0.05,13.165908192186796,27.875966915895198,4.0786642211945585,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,110.0,veh_05,120,0.05,11.16399616535227,25.299147749055912,4.13008435796188,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,110.5,veh_05,120,0.05,11.31145743871909,23.271151268723294,7.9050626458042625,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,111.0,veh_05,120,0.05,9.885700910249259,22.377010061824635,5.174933256577991,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,111.5,veh_05,120,0.05,10.617793449214368,20.91674929367089,1.689152729245007,1,1,0,0,1,0,YIELD,0,0,0
moderate_loss,112.0,veh_05,120,0.05,11.969168808249968,18.921817497218665,2.476937359549167,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,112.5,veh_05,120,0.05,5.9359645464504815,17.408141205804398,1.9576065437581676,0,1,0,1,0,0,ESTOP,0,1,1
moderate_loss,113.0,veh_05,120,0.05,5.0947084319064695,17.205512257818082,6.420959344174824,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,113.5,veh_05,120,0.05,12.177437826922448,16.525104726001324,2.3962236075073338,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,114.0,veh_05,120,0.05,3.692470304299375,14.898117476491459,4.881043506602026,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,114.5,veh_05,120,0.05,11.420573169575785,12.256445249865385,4.730672737805605,0,0,1,1,1,0,ESTOP,0,0,0
moderate_loss,115.0,veh_05,120,0.05,10.868508716426359,13.256977238935992,1.8014264180277393,1,1,0,0,1,0,BRAKE,1,1,0
moderate_loss,115.5,veh_05,120,0.05,13.626113609582621,10.251534112359069,3.3716879805585394,0,0,1,0,1,0,ESTOP,0,0,0
moderate_loss,116.0,veh_05,120,0.05,9.983944862844211,9.23960565513446,3.6033731330693444,1,0,1,1,1,0,ESTOP,0,0,0
moderate_loss,116.5,veh_05,120,0.05,16.708544307875897,7.5947704117321955,1.6285282662364704,0,0,0,1,1,0,ESTOP,0,1,1
moderate_loss,117.0,veh_05,120,0.05,14.544488619691304,7.903454172125624,6.677498352918078,1,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,117.5,veh_05,120,0.05,7.463117905045458,4.906946780658664,4.255545010307305,1,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,118.0,veh_05,120,0.05,11.146960927576973,4.251852160118366,6.389700910006247,0,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,118.5,veh_05,120,0.05,16.581555432551625,3.7297896568722537,7.312089884543809,1,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,119.0,veh_05,120,0.05,9.907104283801399,1.2876333528347033,4.239413386573062,1,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,119.5,veh_05,120,0.05,11.841323024923767,1.0938128622010095,4.5603859394536075,1,0,1,0,0,0,ESTOP,0,0,0
moderate_loss,120.0,veh_05,120,0.05,16.212382727564332,0.0,2.818312221607597,0,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,120.5,veh_05,120,0.05,10.378213151811666,2.751236124872076,6.000380029088587,0,0,1,1,1,0,ESTOP,0,0,0
moderate_loss,121.0,veh_05,120,0.05,15.368939820248677,3.796410662660307,3.928267462045047,0,0,1,0,1,0,ESTOP,0,0,0
moderate_loss,121.5,veh_05,120,0.05,9.270001192159143,5.894373120254339,3.3649419356989214,1,0,1,1,1,0,ESTOP,0,0,0
moderate_loss,122.0,veh_05,120,0.05,3.3371584495616418,5.342070095244436,2.848488126197608,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,122.5,veh_05,120,0.05,15.685587949321881,6.827897985232761,4.109892748254839,0,0,1,0,0,0,ESTOP,0,0,0
moderate_loss,123.0,veh_05,120,0.05,13.316205120172427,9.608306644474462,4.932280518680001,0,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,123.5,veh_05,120,0.05,13.513692826003396,8.710145133357443,4.305468620488574,1,0,1,1,1,0,ESTOP,0,0,0
moderate_loss,124.0,veh_05,120,0.05,8.721111626084177,10.618315278920697,4.6937229224119505,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,124.5,veh_05,120,0.05,8.95994215050941,11.188610175697132,3.6765049743122318,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,125.0,veh_05,120,0.05,15.45130955920842,13.124395078718386,4.757235613653107,1,0,1,1,1,0,ESTOP,0,0,0
moderate_loss,125.5,veh_05,120,0.05,12.72962192221279,12.523832965266273,4.711180619702915,1,0,1,1,0,0,ESTOP,0,0,0
moderate_loss,126.0,veh_05,120,0.05,11.647631827986721,16.58602609212229,5.822251258296844,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,126.5,veh_05,120,0.05,12.662779986342493,18.631462751404722,5.209392698596256,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,127.0,veh_05,120,0.05,16.5255165900369,16.181359087023193,1.231934749737241,1,0,0,0,0,0,ESTOP,0,1,1
moderate_loss,127.5,veh_05,120,0.05,14.17106468115771,20.338330539180358,4.6221320657193985,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,128.0,veh_05,120,0.05,10.576064407844527,19.30377135577012,2.2730034287710943,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,128.5,veh_05,120,0.05,7.789536416639844,20.315743053522667,5.916805785530732,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,129.0,veh_05,120,0.05,13.764161285483356,23.473006580071157,3.625672581405676,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,129.5,veh_05,120,0.05,9.228095968097314,22.034467007206704,3.8129352238475147,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,130.0,veh_05,120,0.05,8.452869187143703,24.852957389009404,3.2823904092670393,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,130.5,veh_05,120,0.05,15.947247560622202,24.1307060994587,2.6699675060392374,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,131.0,veh_05,120,0.05,14.61721724027444,27.449527865337224,2.7736814959268257,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,131.5,veh_05,120,0.05,13.157057780041493,28.168638517168112,2.3836099074246824,0,1,1,0,1,0,ESTOP,0,0,0
moderate_loss,132.0,veh_05,120,0.05,8.284808817188251,31.05119304134633,3.640845639639025,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,132.5,veh_05,120,0.05,17.367798182301247,31.31915906157365,5.2500340376068,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,133.0,veh_05,120,0.05,15.086604944147549,29.970044240007603,3.965981975717541,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,133.5,veh_05,120,0.05,11.088643196812818,31.890562255516944,4.995145711051485,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,134.0,veh_05,120,0.05,10.454159825517403,35.18284939665814,4.721801620160735,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,134.5,veh_05,120,0.05,12.235469223926804,35.31906537378404,3.327293541852634,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,135.0,veh_05,120,0.05,10.564744000384046,35.732439519272525,5.857262739125258,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,135.5,veh_05,120,0.05,18.635561870355325,36.50500491376196,5.498866304477119,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,136.0,veh_05,120,0.05,10.843414875885406,36.74963513948519,5.231846490635682,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,136.5,veh_05,120,0.05,8.79635138537932,38.36110413067744,4.623768779510392,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,137.0,veh_05,120,0.05,16.765247574999233,39.9439557323189,3.490350536534552,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,137.5,veh_05,120,0.05,10.29281450013868,38.17781771998722,3.4869927398938274,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,138.0,veh_05,120,0.05,14.359290324350187,42.33017227733986,3.9551817888476384,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,138.5,veh_05,120,0.05,14.02616281825821,40.16376890745666,6.066885167637393,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,139.0,veh_05,120,0.05,11.824313848364838,41.724499123020685,5.676585785829176,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,139.5,veh_05,120,0.05,9.081009706431912,40.72287071629572,1.8360582386001711,1,1,0,1,0,0,CRUISE,0,0,0
moderate_loss,140.0,veh_05,120,0.05,11.855451219064829,43.50265388105585,4.389487325907546,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,140.5,veh_05,120,0.05,8.490416681003342,43.468323022144745,0.26922862101279676,1,1,0,1,1,0,YIELD,0,0,0
moderate_loss,141.0,veh_05,120,0.05,11.92884671238929,43.549349698510376,3.337989983416725,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,141.5,veh_05,120,0.05,14.318344399378974,47.07136123262242,2.9842819198510404,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,142.0,veh_05,120,0.05,17.153340198575993,45.389837452819116,4.834099183960025,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,142.5,veh_05,120,0.05,8.736452652167134,45.851162079939904,2.3678838273851506,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,143.0,veh_05,120,0.05,11.248624188012217,46.53143438278398,1.7074858412172063,1,1,0,0,1,0,YIELD,0,0,0
moderate_loss,143.5,veh_05,120,0.05,10.425566747324158,45.59668967087356,3.2517134516784783,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,144.0,veh_05,120,0.05,12.821218132522464,47.12521025401745,3.988256691655536,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,144.5,veh_05,120,0.05,7.4345748710675394,47.28660377983189,1.3916761986790056,1,1,0,0,1,0,YIELD,0,0,0
moderate_loss,145.0,veh_05,120,0.05,9.214011968625101,48.15678914950363,5.706713696914753,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,145.5,veh_05,120,0.05,6.9239503257940935,50.04498068724896,3.698015355699855,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,146.0,veh_05,120,0.05,7.685086378004688,47.67852161492671,4.037932242137036,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,146.5,veh_05,120,0.05,10.018686618263743,49.593702681076216,5.653931819411369,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,147.0,veh_05,120,0.05,17.012647838477662,47.53496538876459,2.900726732333748,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,147.5,veh_05,120,0.05,13.0428014307979,48.8394130770906,6.221938322680002,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,148.0,veh_05,120,0.05,12.194987620799418,49.61672524478442,4.008318616886327,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,148.5,veh_05,120,0.05,16.04065801208545,48.14298328984662,5.187963283249681,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,149.0,veh_05,120,0.05,13.150793643550257,50.1073484762227,4.665945165424849,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,149.5,veh_05,120,0.05,13.432728334191022,49.22416873306619,5.030499443482679,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,150.0,veh_05,120,0.05,10.580926604460597,51.97124005436925,4.114031951899039,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,150.5,veh_05,120,0.05,10.088014933172754,50.50674425752056,3.2978143614922413,0,1,1,0,0,1,ESTOP,0,0,0
moderate_loss,151.0,veh_05,120,0.05,8.066619150805742,48.908177521791565,6.908144500484324,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,151.5,veh_05,120,0.05,10.196731301875825,48.25655966844655,3.969796815263397,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,152.0,veh_05,120,0.05,11.158429757702843,47.88897388589982,2.3535012779952273,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,152.5,veh_05,120,0.05,13.034156842550761,47.935336126191366,6.203218710358037,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,153.0,veh_05,120,0.05,11.88972475486589,50.10465513787263,3.533842989335091,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,153.5,veh_05,120,0.05,10.904791602396934,50.5827144821751,1.415177036160769,0,1,0,0,0,0,ESTOP,0,0,0
moderate_loss,154.0,veh_05,120,0.05,9.264969744309752,47.53431249553461,2.7636561949407765,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,154.5,veh_05,120,0.05,13.197380423865631,48.22703383409486,1.0628849679255086,1,1,0,1,0,0,CRUISE,0,0,0
moderate_loss,155.0,veh_05,120,0.05,10.506701738898478,47.713232687237,2.8326270166043033,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,155.5,veh_05,120,0.05,13.061389523975969,48.519059108161954,6.637162464247801,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,156.0,veh_05,120,0.05,6.260183671219391,46.28353734165237,4.688434384696461,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,156.5,veh_05,120,0.05,13.009263488909683,48.945351796398974,3.992876973480294,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,157.0,veh_05,120,0.05,14.240720708388716,47.593246852422716,3.1338517883438604,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,157.5,veh_05,120,0.05,13.858592578091244,48.01426414110291,3.7928937315147353,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,158.0,veh_05,120,0.05,11.409838723947916,44.786749861943534,5.672115546124106,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,158.5,veh_05,120,0.05,14.74595494627313,45.48012676892728,1.2584468700142728,0,1,0,1,0,0,ESTOP,0,0,0
moderate_loss,159.0,veh_05,120,0.05,8.181123351132458,45.47939795785976,8.40914200614158,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,159.5,veh_05,120,0.05,11.73238180438041,44.78468052416923,2.676016070244507,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,160.0,veh_05,120,0.05,11.419812596517904,41.386654586935414,3.625750931820088,1,1,1,0,1,0,YIELD,0,0,0
moderate_loss,160.5,veh_05,120,0.05,15.10919906712326,44.62516487166417,3.7603111714483624,1,1,1,0,0,0,YIELD,0,0,0
moderate_loss,161.0,veh_05,120,0.05,5.938520488426356,43.64576828834636,3.720924778453664,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,161.5,veh_05,120,0.05,8.825610846218101,39.68531775619124,2.9923190165249705,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,162.0,veh_05,120,0.05,17.241752425891548,40.62511681592807,5.3122127738293266,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,162.5,veh_05,120,0.05,4.708301628465113,38.925892835839434,5.711332751418279,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,163.0,veh_05,120,0.05,14.443271915062502,40.3728741365457,5.432938376317337,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,163.5,veh_05,120,0.05,9.899018510918573,38.81037680235416,4.133644206037808,0,1,1,0,0,0,ESTOP,0,0,0
moderate_loss,164.0,veh_05,120,0.05,12.764107810938299,36.05130990079934,3.115998042208046,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,164.5,veh_05,120,0.05,16.24134721157806,34.404163132083596,3.7216638340046466,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,165.0,veh_05,120,0.05,12.87962061323649,34.52230626978652,3.870302895228983,1,1,1,1,1,0,YIELD,0,0,0
moderate_loss,165.5,veh_05,120,0.05,16.30360013028305,32.57027787591909,2.5293574306213578,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,166.0,veh_05,120,0.05,10.522952457639596,32.02177316993639,4.267235802157472,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,166.5,veh_05,120,0.05,10.919471232471277,33.016954582964054,6.699291642200907,0,1,1,1,0,0,ESTOP,0,0,0
moderate_loss,167.0,veh_05,120,0.05,14.360526746543176,32.44635982496399,3.745351110243781,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,167.5,veh_05,120,0.05,10.681708619153005,30.31013905045908,4.749879662769195,1,1,1,1,0,0,CRUISE,0,0,0
moderate_loss,168.0,veh_05,120,0.05,13.792039143114009,29.790414097400173,3.014621138558138,0,1,1,1,1,0,ESTOP,0,0,0
moderate_loss,168.5,veh_05,120,0.05,15.551412649733049,26.943851991305678,5.328627230485903,0,1,1,0,1,0,ESTOP,0,0,0
